City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Arenapolis,BR,-14.4503,-56.8461,76.59,81,79,3.22,broken clouds
700,Ouro Fino,BR,-22.2831,-46.3692,68.11,85,66,2.86,broken clouds
701,Dubbo,AU,-32.25,148.6167,87.8,40,34,8.05,scattered clouds
702,Birakan,RU,49.0167,131.7,-22.85,82,1,3.71,clear sky
703,Sinnamary,GF,5.3833,-52.95,78.12,86,100,15.32,overcast clouds
704,Inta,RU,66.0317,60.1659,-5.55,86,100,10.63,overcast clouds
705,Shizunai,JP,42.3339,142.3669,25.59,88,93,23.35,overcast clouds
706,Brisbane,AU,-27.4679,153.0281,84.0,65,40,10.36,light rain
707,Seybaplaya,MX,19.65,-90.6667,78.8,53,40,9.22,scattered clouds
708,Rio Cuarto,AR,-33.1307,-64.3499,60.01,94,90,2.3,drizzle
709,Ilinskiy,RU,55.619,38.1182,26.01,93,75,6.71,snow
710,Horqueta,PY,-23.3428,-57.0597,81.66,74,49,9.17,scattered clouds
711,Malanje,AO,-9.5402,16.341,63.91,96,100,4.27,light rain
712,Karpathos,GR,35.507,27.2132,60.8,82,1,17.27,clear sky
713,Nicoya,CR,10.1483,-85.452,80.6,54,0,18.41,clear sky
714,Chapais,CA,49.7834,-74.8492,-4.0,77,90,6.91,overcast clouds
715,Bereda,ES,43.2686,-7.5406,48.99,92,100,11.01,overcast clouds
716,Carson City,US,39.1638,-119.7674,37.0,55,1,2.15,clear sky
